seed,scenario_id,true_error,syndrome,candidate_count,baseline_correction,baseline_confidence,baseline_logical_risk,baseline_formal_logical_success,baseline_formal_logical_failure,baseline_residual,oracle_best_correction,oracle_best_logical_risk,oracle_best_formal_logical_success,oracle_best_formal_logical_failure,oracle_best_residual,qdsv_raw_correction,qdsv_raw_confidence,qdsv_raw_logical_risk,qdsv_raw_formal_logical_success,qdsv_raw_formal_logical_failure,qdsv_raw_residual,qdsv_guarded_correction,qdsv_guarded_confidence,qdsv_guarded_logical_risk,qdsv_guarded_formal_logical_success,qdsv_guarded_formal_logical_failure,qdsv_guarded_residual,raw_risk_delta,guarded_risk_delta,raw_logical_failure_delta,guarded_logical_failure_delta,raw_override_attempted,guarded_override_accepted,guarded_override_rejected,guarded_reason,raw_bad_override,guarded_bad_override,raw_successful_override,guarded_successful_override,evidence_insufficient_flag,qdsv_score_margin,timing_candidate_ms,timing_qdsv_ms,timing_total_ms
710002,36,IIIIIZI,110000,14,IIIIIZI,1000,68,True,False,IIIIIII,IIIIIZI,68,True,False,IIIIIII,IIIIIZI,1000,68,True,False,IIIIIII,IIIIIZI,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.466899998689769,2.5609000003896654,12.049599999954808
710002,37,IIIIIIZ,111000,14,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,323.320893430045,6.673600000794977,3.392399999938789,11.915199998838943
710002,38,IIYIIII,011011,14,IIYIIII,983,78,True,False,IIIIIII,IIYIIII,78,True,False,IIIIIII,IIYIIII,983,78,True,False,IIIIIII,IIYIIII,983,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,328.71670988675123,6.782699998439057,2.6324999998905696,11.171399999511777
710002,39,IIZIIII,011000,14,IIZIIII,1000,68,True,False,IIIIIII,IIZIIII,68,True,False,IIIIIII,IIZIIII,1000,68,True,False,IIIIIII,IIZIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,323.20002007760945,7.415000000037253,2.4865000013960525,11.735600000974955
710003,0,IIIIIYI,110110,14,IIIIIYI,1000,78,True,False,IIIIIII,IIIIIYI,78,True,False,IIIIIII,IIIIIYI,1000,78,True,False,IIIIIII,IIIIIYI,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.09005945695185,6.105699998443015,2.604299999802606,11.801200000263634
710003,1,IIIIIZI,110000,14,IIIIIZI,1000,68,True,False,IIIIIII,IIIIIZI,68,True,False,IIIIIII,IIIIIZI,1000,68,True,False,IIIIIII,IIIIIZI,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,325.4966137738845,6.574000000910019,2.5032000012288336,10.822799999004928
710003,2,IIIYIII,100100,14,IIIYIII,1000,78,True,False,IIIIIII,IIIYIII,78,True,False,IIIIIII,IIIYIII,1000,78,True,False,IIIIIII,IIIYIII,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.09005945695185,7.529900000008638,2.5459000007685972,12.116199999582022
710003,3,IIXIIII,000011,14,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.74953984838305,7.41099999868311,2.735500000198954,12.164800000391551
710003,4,IIZIIII,011000,14,IIZIIII,947,68,True,False,IIIIIII,IIZIIII,68,True,False,IIIIIII,IIZIIII,947,68,True,False,IIIIIII,IIZIIII,947,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,315.4166859801883,6.6829000006691786,3.507800000079442,11.99579999956768
710003,5,IIIIZII,101000,14,IIIIZII,961,68,True,False,IIIIIII,IIIIZII,68,True,False,IIIIIII,IIIIZII,961,68,True,False,IIIIIII,IIIIZII,961,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,315.60254500597625,6.581300000107149,2.4629999988974305,10.775400000056834
710003,6,XIIIIII,000001,14,XIIIIII,967,68,True,False,IIIIIII,XIIIIII,68,True,False,IIIIIII,XIIIIII,967,68,True,False,IIIIIII,XIIIIII,967,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,315.6649312523946,7.228099999338156,2.481699999407283,11.599699999351287
710003,7,IIIIIZI,110000,14,IIYIYXI,986,464,False,True,IIYIYYI,IIIIIZI,68,True,False,IIIIIII,IIIIIZI,981,68,True,False,IIIIIII,IIIIIZI,981,68,True,False,IIIIIII,396,396,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,319.597864203684,6.220600000233389,3.347899999425863,11.349599999448401
710003,8,IXIIIII,000010,14,XIXIIII,1000,256,False,True,XXXIIII,IXIIIII,68,True,False,IIIIIII,IXIIIII,961,68,True,False,IIIIIII,IXIIIII,961,68,True,False,IIIIIII,188,188,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,301.0977427137127,6.830399999671499,2.4817000012262724,11.074899999584886
710003,9,IIIIZII,101000,14,IIIIZII,967,68,True,False,IIIIIII,IIIIZII,68,True,False,IIIIIII,IIIIZII,967,68,True,False,IIIIIII,IIIIZII,967,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,318.0823983011052,8.588599999711732,2.5193000001308974,13.404600000285427
710003,10,YIIIIII,001001,14,IIIIIYY,1000,276,False,True,YIIIIYY,YIIIIII,78,True,False,IIIIIII,YIIIIII,988,78,True,False,IIIIIII,YIIIIII,988,78,True,False,IIIIIII,198,198,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,312.2925557320235,7.508099999540718,2.691299998332397,12.751999998727115
710003,11,IIZIIII,011000,14,IIZIIII,978,68,True,False,IIIIIII,IIZIIII,68,True,False,IIIIIII,IIZIIII,978,68,True,False,IIIIIII,IIZIIII,978,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,320.11060116643466,6.635099998675287,3.3368000003974885,11.938999999983935
710003,12,IIIIYII,101101,14,IIIIYII,1000,78,True,False,IIIIIII,IIIIYII,78,True,False,IIIIIII,IIIIYII,1000,78,True,False,IIIIIII,IIIIYII,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,332.5570382535134,6.70439999885275,2.450199999657343,10.907399999268819
710003,13,IXIIIII,000010,14,IIIIXIX,1000,256,False,True,IXIIXIX,IXIIIII,68,True,False,IIIIIII,IXIIIII,973,68,True,False,IIIIIII,IXIIIII,973,68,True,False,IIIIIII,188,188,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,302.9147421406468,7.297599999219528,2.722400000493508,11.864000000059605
710003,14,IIIIIIY,111111,14,XIIIIXZ,988,408,False,True,XIIIIXX,IIIIIIY,78,True,False,IIIIIII,IIIIIIY,970,78,True,False,IIIIIII,IIIIIIY,970,78,True,False,IIIIIII,330,330,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,328.29852707872834,7.385399998383946,2.5210000003426103,12.911300000268966
710003,15,IIIIYII,101101,14,IIIIYII,996,78,True,False,IIIIIII,IIIIYII,78,True,False,IIIIIII,IIIIYII,996,78,True,False,IIIIIII,IIIIYII,996,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,326.42953911311236,6.512600000860402,2.4745000009716023,10.71120000051451
710003,16,IIIIYII,101101,14,IIIIYII,968,78,True,False,IIIIIII,IIIIYII,78,True,False,IIIIIII,IIIIYII,968,78,True,False,IIIIIII,IIIIYII,968,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,328.1165671933415,7.463300000381423,2.495900000212714,11.795499998697778
710003,17,IIIIIIZ,111000,14,IIIIIIZ,963,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,963,68,True,False,IIIIIII,IIIIIIZ,963,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,315.301011481621,6.20359999993525,2.5492000004305737,12.243600000147126
710003,18,IIIZIII,100000,14,IIIZIII,984,68,True,False,IIIIIII,IIIZIII,68,True,False,IIIIIII,IIIZIII,984,68,True,False,IIIIIII,IIIZIII,984,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,320.2938607652886,6.279999999605934,2.601799998956267,10.69180000013148
710003,19,IYIIIII,010010,14,XZXIIII,1000,408,False,True,XXXIIII,IYIIIII,78,True,False,IIIIIII,IYIIIII,992,78,True,False,IIIIIII,IYIIIII,992,78,True,False,IIIIIII,330,330,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,329.1238451303043,7.632000000739936,2.5165999995806487,11.912199999642326
710003,20,IIIXIII,000100,14,IIIXIII,1000,68,True,False,IIIIIII,IIIXIII,68,True,False,IIIIIII,IIIXIII,1000,68,True,False,IIIIIII,IIIXIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.8794000000925735,2.782600000500679,12.850900000557886
710003,21,IIIIIIX,000111,14,IIIIIIX,974,68,True,False,IIIIIII,IIIIIIX,68,True,False,IIIIIII,IIIIIIX,974,68,True,False,IIIIIII,IIIIIIX,974,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,318.65882122374137,7.241899998916779,2.7549000005819835,13.176299999031471
710003,22,IIIXIII,000100,14,IIIXIII,1000,68,True,False,IIIIIII,IIIXIII,68,True,False,IIIIIII,IIIXIII,1000,68,True,False,IIIIIII,IIIXIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.369499999185791,2.9483999987860443,12.949799998750677
710003,23,IIIIIIY,111111,14,IIIIIIY,1000,78,True,False,IIIIIII,IIIIIIY,78,True,False,IIIIIII,IIIIIIY,1000,78,True,False,IIIIIII,IIIIIIY,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.09005945695185,7.50280000102066,2.7423999999882653,12.306500000704546
710003,24,IIIIIIZ,111000,14,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.8704132008187,8.390199998757453,2.7304000013828045,13.096200000290992
710003,25,IIZIIII,011000,14,IIZIIII,1000,68,True,False,IIIIIII,IIZIIII,68,True,False,IIIIIII,IIZIIII,1000,68,True,False,IIIIIII,IIZIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.745999999315245,2.875399999538786,13.860999999451451
710003,26,IIYIIII,011011,14,IIYIIII,953,78,True,False,IIIIIII,IIYIIII,78,True,False,IIIIIII,IIYIIII,953,78,True,False,IIIIIII,IIYIIII,953,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.1647247864647,7.277400000020862,3.9727000003040303,13.569300001108786
710003,27,IIIIZII,101000,14,IIIIZII,976,68,True,False,IIIIIII,IIIIZII,68,True,False,IIIIIII,IIIIZII,976,68,True,False,IIIIIII,IIIIZII,976,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.3461083297584,8.041099999900325,3.9503000007243827,14.847599999484373
710003,28,IIYIIII,011011,14,IIYIIII,1000,78,True,False,IIIIIII,IIYIIII,78,True,False,IIIIIII,IIYIIII,1000,78,True,False,IIIIIII,IIYIIII,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.09005945695185,8.396000001084758,3.1644999999116408,14.051899999685702
710003,29,IIXIIII,000011,14,IIXIIII,990,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,990,68,True,False,IIIIIII,IIXIIII,990,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,319.2683868397871,7.828599998902064,2.725599999394035,12.700999999651685
710003,30,IIIXIII,000100,14,IIIXIII,979,68,True,False,IIIIIII,IIIXIII,68,True,False,IIIIIII,IIIXIII,979,68,True,False,IIIIIII,IIIXIII,979,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,317.9654240890708,7.783099999869592,2.860000000509899,12.921599998662714
710003,31,IIIIIIZ,111000,14,IIIIIIZ,967,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,967,68,True,False,IIIIIII,IIIIIIZ,967,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,315.42318454752353,7.211599999209284,2.763799999229377,13.342800000827992
710003,32,IIIZIII,100000,14,IZIIIZI,1000,256,False,True,IZIZIZI,IIIZIII,68,True,False,IIIIIII,IIIZIII,983,68,True,False,IIIIIII,IIIZIII,983,68,True,False,IIIIIII,188,188,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,304.42890832975854,7.4516000004223315,3.2701000000088243,13.001799999983632
710003,33,IXIIIII,000010,14,IXIIIII,1000,68,True,False,IIIIIII,IXIIIII,68,True,False,IIIIIII,IXIIIII,1000,68,True,False,IIIIIII,IXIIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,325.73836047875557,7.727500000328291,2.710799999476876,12.630299999727868
710003,34,IIIIIIZ,111000,14,ZIIIIZI,1000,256,False,True,ZIIIIZZ,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,991,68,True,False,IIIIIII,IIIIIIZ,991,68,True,False,IIIIIII,188,188,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,305.6402412810479,8.253699999841047,2.7079999999841675,13.05289999982051
710003,35,IIIIIIZ,111000,14,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,320.0573129142857,7.4165000005450565,2.719799998885719,13.308699999470264
710003,36,IIIIIIZ,111000,14,IIIIIIZ,967,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,967,68,True,False,IIIIIII,IIIIIIZ,967,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,318.56589171084727,7.02360000104818,3.2583000011072727,12.32960000015737
710003,37,IIXIIII,000011,14,IIXIIII,959,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,959,68,True,False,IIIIIII,IIXIIII,959,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,314.57447165354074,7.099500000549597,2.7472000001580454,11.90379999934521
710003,38,IIIIZII,101000,14,IIIIZII,1000,68,True,False,IIIIIII,IIIIZII,68,True,False,IIIIIII,IIIIZII,1000,68,True,False,IIIIIII,IIIIZII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.14517308620543,7.6677999986713985,2.7038000007451046,12.398900000334834
710003,39,YIIIIII,001001,14,YIIIIII,976,78,True,False,IIIIIII,YIIIIII,78,True,False,IIIIIII,YIIIIII,976,78,True,False,IIIIIII,YIIIIII,976,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,325.7861809469232,7.477600000129314,2.7191999997739913,12.711299999864423
710004,0,IIXIIII,000011,14,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.232899999507936,2.698799999052426,13.025899999774992
710004,1,IIIIXII,000101,14,IIIIXII,1000,68,True,False,IIIIIII,IIIIXII,68,True,False,IIIIIII,IIIIXII,1000,68,True,False,IIIIIII,IIIIXII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,325.25486706901347,6.96810000044934,2.7585999996517785,11.985400000412483
710004,2,IIIIIIX,000111,14,IIIIIIX,945,68,True,False,IIIIIII,IIIIIIX,68,True,False,IIIIIII,IIIIIIX,945,68,True,False,IIIIIII,IIIIIIX,945,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,313.78424586557514,7.644600000276114,2.7002999995602295,12.414000000717351
710004,3,IIIIZII,101000,14,IIIIZII,1000,68,True,False,IIIIIII,IIIIZII,68,True,False,IIIIIII,IIIIZII,1000,68,True,False,IIIIIII,IIIIZII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.981099999597063,2.718599998843274,12.817400000130874
710004,4,IYIIIII,010010,14,IYIIIII,954,78,True,False,IIIIIII,IYIIIII,78,True,False,IIIIIII,IYIIIII,954,78,True,False,IIIIIII,IYIIIII,954,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.49075745122116,7.168300000557792,2.733200000875513,13.017699999181787
710004,5,ZIIIIII,001000,14,ZIIIIII,999,68,True,False,IIIIIII,ZIIIIII,68,True,False,IIIIIII,ZIIIIII,999,68,True,False,IIIIIII,ZIIIIII,999,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,323.04860345869827,7.384599999568309,3.4433000000717584,13.090399999782676
710004,6,IXIIIII,000010,14,XIXIIII,1000,256,False,True,XXXIIII,IXIIIII,68,True,False,IIIIIII,IXIIIII,951,68,True,False,IIIIIII,IXIIIII,951,68,True,False,IIIIIII,188,188,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,299.58357652460097,6.944400000065798,2.6723000009951647,12.093600000298466
710004,7,IIXIIII,000011,14,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,7.860100000470993,2.620899998873938,12.644500000533299
710004,8,IIIZIII,100000,14,IIIZIII,996,68,True,False,IIIIIII,IIIZIII,68,True,False,IIIIIII,IIIZIII,996,68,True,False,IIIIIII,IIIZIII,996,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,326.70404758477287,6.930899999133544,2.613600001495797,12.765999999828637
710004,9,IIIIIXI,000110,14,IIIIIXI,986,68,True,False,IIIIIII,IIIIIXI,68,True,False,IIIIIII,IIIIIXI,986,68,True,False,IIIIIII,IIIIIXI,986,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.0801874128531,6.945200000700424,3.108500000962522,12.302000001000124
710004,10,IIIIIXI,000110,14,IIIIIXI,1000,68,True,False,IIIIIII,IIIIIXI,68,True,False,IIIIIII,IIIIIXI,1000,68,True,False,IIIIIII,IIIIIXI,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,320.17818626672124,7.336399999985588,2.539200000683195,11.88430000001972
710004,11,IIXIIII,000011,14,IIXIIII,967,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,967,68,True,False,IIIIIII,IIXIIII,967,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.31296563634874,7.882499998231651,2.64680000145745,12.35369999994873
710004,12,IIIIXII,000101,14,IIIIXII,1000,68,True,False,IIIIIII,IIIIXII,68,True,False,IIIIIII,IIIIXII,1000,68,True,False,IIIIIII,IIIIXII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.3869197910765,6.2666999983775895,2.80179999936081,11.489499998788233
710004,13,IIZIIII,011000,14,IIZIIII,978,68,True,False,IIIIIII,IIZIIII,68,True,False,IIIIIII,IIZIIII,978,68,True,False,IIIIIII,IIZIIII,978,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,320.11060116643466,6.50830000085989,2.5269000016123755,10.824199998751283
710004,14,IIIIIYI,110110,14,IIIIIYI,1000,78,True,False,IIIIIII,IIIIIYI,78,True,False,IIIIIII,IIIIIYI,1000,78,True,False,IIIIIII,IIIIIYI,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,332.79228639104923,7.662600000912789,2.5426000011066208,12.000400000033551
710004,15,IIIIIIZ,111000,14,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,IIIIIIZ,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,6.346899999698508,2.5371000010636635,12.511699998867698
710004,16,IYIIIII,010010,14,IYIIIII,997,78,True,False,IIIIIII,IYIIIII,78,True,False,IIIIIII,IYIIIII,997,78,True,False,IIIIIII,IYIIIII,997,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,332.6957826661209,6.641199999648961,3.011799999512732,11.979599999904167
710004,17,IIZIIII,011000,14,IIZIIII,1000,68,True,False,IIIIIII,IIZIIII,68,True,False,IIIIIII,IIZIIII,1000,68,True,False,IIIIIII,IIZIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.71652666786736,7.108699999662349,2.5091999996220693,11.42959999924642
710004,18,IIXIIII,000011,14,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,IIXIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.8374000203029,7.793500000843778,2.688700000362587,12.403000000631437
710004,19,IIIZIII,100000,14,IIIZIII,1000,68,True,False,IIIIIII,IIIZIII,68,True,False,IIIIIII,IIIZIII,1000,68,True,False,IIIIIII,IIIZIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.8374000203029,6.4383000008092495,3.645499999038293,11.99829999859503
710004,20,YIIIIII,001001,14,YIIIIII,975,78,True,False,IIIIIII,YIIIIII,78,True,False,IIIIIII,YIIIIII,975,78,True,False,IIIIIII,YIIIIII,975,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,325.7540130386137,6.869900000310736,2.720999998928164,11.501499999212683
710004,21,IIYIIII,011011,14,IIYIIII,976,78,True,False,IIIIIII,IIYIIII,78,True,False,IIIIIII,IIYIIII,976,78,True,False,IIIIIII,IIYIIII,976,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,326.7271734970665,7.552400000349735,2.5182999997923616,11.850000000777072
710004,22,YIIIIII,001001,14,YIIIIII,1000,78,True,False,IIIIIII,YIIIIII,78,True,False,IIIIIII,YIIIIII,1000,78,True,False,IIIIIII,YIIIIII,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,327.73445143402915,7.026599998425809,2.5313000005553477,12.20840000132739
710004,23,IIIIZII,101000,14,IIIIZII,992,68,True,False,IIIIIII,IIIIZII,68,True,False,IIIIIII,IIIIZII,992,68,True,False,IIIIIII,IIIIZII,992,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,322.35130718362666,6.824699999924633,4.231999999319669,13.511100001778686
710004,24,IZIIIII,010000,14,IZIIIII,1000,68,True,False,IIIIIII,IZIIIII,68,True,False,IIIIIII,IZIIIII,1000,68,True,False,IIIIIII,IZIIIII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,324.5296269544003,7.171600000219769,2.8313999991951277,11.994599999525235
710004,25,IIIIIIY,111111,14,IIIIIIY,1000,78,True,False,IIIIIII,IIIIIIY,78,True,False,IIIIIII,IIIIIIY,1000,78,True,False,IIIIIII,IIIIIIY,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,329.14594025924407,8.26000000051863,2.807599999869126,13.120199999320903
710004,26,IIYIIII,011011,14,IIYIIII,971,78,True,False,IIIIIII,IIYIIII,78,True,False,IIIIIII,IIYIIII,971,78,True,False,IIIIIII,IIYIIII,971,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,325.15484513030424,8.703800000148476,2.7043999998568324,13.563399999839021
710004,27,IIIIIIY,111111,14,IIIIIIY,1000,78,True,False,IIIIIII,IIIIIIY,78,True,False,IIIIIII,IIIIIIY,1000,78,True,False,IIIIIII,IIIIIIY,1000,78,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,327.6168273652612,7.596400000693393,3.092599999945378,13.993299999128794
710004,28,IIIXIII,000100,14,IIIXIII,984,68,True,False,IIIIIII,IIIXIII,68,True,False,IIIIIII,IIIXIII,984,68,True,False,IIIIIII,IIIXIII,984,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,318.7225071836267,8.790200001385529,3.4743999985948903,14.422000000195112
710004,29,IIXIIII,000011,14,IIXIIII,954,68,True,False,IIIIIII,IIXIIII,68,True,False,IIIIIII,IIXIIII,954,68,True,False,IIIIIII,IIXIIII,954,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,319.2566894185836,7.4165999994875165,2.691600000616745,12.251599999217433
710004,30,ZIIIIII,001000,14,ZIIIIII,992,68,True,False,IIIIIII,ZIIIIII,68,True,False,IIIIIII,ZIIIIII,992,68,True,False,IIIIIII,ZIIIIII,992,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,321.0217003068359,7.755499998893356,2.711299999646144,12.451700000383426
710004,31,IIIIIXI,000110,14,XIIIIIX,1000,256,False,True,XIIIIXX,IIIIIXI,68,True,False,IIIIIII,IIIIIXI,966,68,True,False,IIIIIII,IIIIIXI,966,68,True,False,IIIIIII,188,188,1,1,True,True,False,accept_guarded_override,False,False,True,True,False,301.8548258082685,7.8549000008933945,2.7370999996492174,12.83300000068266
710004,32,IIIIIIX,000111,14,IIIIIIX,983,68,True,False,IIIIIII,IIIIIIX,68,True,False,IIIIIII,IIIIIIX,983,68,True,False,IIIIIII,IIIIIIX,983,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,318.20847050740895,7.476400000086869,2.9001000002608635,13.161299999410403
710004,33,IIIIXII,000101,14,IIIIXII,1000,68,True,False,IIIIIII,IIIIXII,68,True,False,IIIIIII,IIIIXII,1000,68,True,False,IIIIIII,IIIIXII,1000,68,True,False,IIIIIII,0,0,0,0,False,False,False,same_as_baseline,False,False,False,False,False,307.00299085124846,8.6738999998488,4.348099999333499,15.870199998971657
